Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method,Total_Revenue
TX-14133,2024-01-02,CUST-0131,Premium Notebook,Office Supplies,6,15.5,South,Corporate,Credit Card,93.0
TX-14309,2025-08-19,CUST-0291,Pro Laptop,Electronics,3,1200.0,North,Small Business,Cash,3600.0
TX-12225,2025-12-04,CUST-0120,Standing Desk,Office Supplies,2,450.0,West,Consumer,Credit Card,900.0
TX-14256,2025-11-16,CUST-0036,Gel Pens 12-Pack,Office Supplies,4,12.99,East,Small Business,PayPal,51.96
TX-14450,2024-06-02,CUST-0262,Laptop Sleeve,Accessories,4,29.99,North,Consumer,Bank Transfer,119.96
TX-13681,2025-03-09,CUST-0397,4K Monitor,Electronics,3,350.0,West,Consumer,PayPal,1050.0
TX-12592,2024-05-07,CUST-0080,Ergonomic Chair,Office Supplies,7,299.99,East,Corporate,PayPal,2099.9300000000003
TX-12321,2025-01-02,CUST-0282,Whiteboard,Office Supplies,3,79.99,South,Consumer,Cash,239.96999999999997
TX-14517,2024-12-10,CUST-0284,Laptop Sleeve,Accessories,2,23.99,South,Small Business,Cash,47.98
TX-13520,2024-11-23,CUST-0112,Whiteboard,Office Supplies,5,75.19,West,Corporate,Credit Card,375.95
TX-14853,2025-05-30,CUST-0270,Laptop Sleeve,Accessories,2,29.99,West,Small Business,PayPal,59.98
TX-11818,2024-06-09,CUST-0265,Standing Desk,Office Supplies,4,450.0,West,Consumer,Credit Card,1800.0
TX-12700,2024-04-25,CUST-UNKNOWN,Desk Mat,Accessories,1,25.0,North,Small Business,Credit Card,25.0
TX-13013,2024-04-18,CUST-0274,Noise-Cancelling Headphones,Electronics,4,250.0,East,Small Business,PayPal,1000.0
TX-11730,2025-09-16,CUST-0233,Pro Laptop,Electronics,7,1200.0,West,Corporate,Bank Transfer,8400.0
TX-13924,2024-02-19,CUST-0017,Premium Notebook,Office Supplies,6,15.5,South,Corporate,Bank Transfer,93.0
TX-14062,2025-10-27,CUST-0013,Smartwatch,Electronics,4,200.0,East,Consumer,Credit Card,800.0
TX-14946,2025-05-23,CUST-0061,Noise-Cancelling Headphones,Electronics,4,250.0,West,Small Business,Cash,1000.0
TX-10191,2025-06-24,CUST-0361,Ergonomic Chair,Office Supplies,1,299.99,South,Consumer,Credit Card,299.99
TX-11782,2024-05-18,CUST-0102,Gel Pens 12-Pack,Office Supplies,4,12.99,North,Consumer,Cash,51.96
TX-11723,2024-10-12,CUST-0268,Gel Pens 12-Pack,Office Supplies,4,10.52,West,Small Business,Bank Transfer,42.08
TX-14250,2024-12-04,CUST-0169,USB-C Multi-Hub,Accessories,4,39.99,North,Consumer,Bank Transfer,159.96
TX-12748,2024-04-29,CUST-0166,Whiteboard,Office Supplies,4,64.79,East,Small Business,Cash,259.16
TX-14609,2024-03-25,CUST-0220,Whiteboard,Office Supplies,7,79.99,West,Corporate,Bank Transfer,559.93
TX-11747,2025-01-26,CUST-0363,Premium Notebook,Office Supplies,7,15.5,West,Corporate,Cash,108.5
TX-13824,2024-01-03,CUST-0229,Laptop Sleeve,Accessories,1,29.99,East,Small Business,Cash,29.99
TX-11822,2024-03-28,CUST-0011,Pro Laptop,Electronics,3,1200.0,West,Consumer,Credit Card,3600.0
TX-13698,2025-04-13,CUST-0329,Smartwatch,Electronics,1,200.0,East,Consumer,Credit Card,200.0
TX-11242,2024-08-19,CUST-0351,Ergonomic Chair,Office Supplies,9,299.99,East,Corporate,PayPal,2699.91
TX-14965,2024-01-07,CUST-0140,USB-C Multi-Hub,Accessories,3,39.99,North,Small Business,Cash,119.97
TX-14032,2024-04-14,CUST-0041,USB-C Multi-Hub,Accessories,1,34.79,East,Small Business,Bank Transfer,34.79
TX-14570,2025-02-27,CUST-0003,Desk Mat,Accessories,3,25.0,South,Consumer,Cash,75.0
TX-10166,2024-04-22,CUST-0098,Smartwatch,Electronics,3,170.0,South,Small Business,Cash,510.0
TX-13705,2025-08-13,CUST-0118,Premium Notebook,Office Supplies,3,13.02,South,Consumer,Credit Card,39.06
TX-13274,2025-04-29,CUST-0295,Ergonomic Chair,Office Supplies,2,299.99,West,Small Business,Cash,599.98
TX-11024,2025-11-06,CUST-0233,Gel Pens 12-Pack,Office Supplies,8,12.99,West,Corporate,Credit Card,103.92
TX-14802,2024-03-07,CUST-0224,Laptop Sleeve,Accessories,2,29.99,North,Small Business,PayPal,59.98
TX-12277,2024-10-17,CUST-UNKNOWN,Laptop Sleeve,Accessories,4,29.99,West,Consumer,Cash,119.96
TX-13708,2024-02-04,CUST-0170,Premium Tablet,Electronics,3,600.0,East,Consumer,Cash,1800.0
TX-11867,2025-10-09,CUST-0118,Laptop Sleeve,Accessories,2,29.99,South,Consumer,PayPal,59.98
TX-14831,2024-05-11,CUST-0144,Noise-Cancelling Headphones,Electronics,4,250.0,North,Small Business,Bank Transfer,1000.0
TX-13955,2024-06-11,CUST-0198,Noise-Cancelling Headphones,Electronics,1,250.0,South,Consumer,PayPal,250.0
TX-14763,2024-11-24,CUST-0325,Pro Laptop,Electronics,3,1200.0,South,Corporate,Bank Transfer,3600.0
TX-10152,2025-09-22,CUST-0215,Premium Tablet,Electronics,3,558.0,East,Consumer,Bank Transfer,1674.0
TX-12570,2024-02-27,CUST-0232,Desk Mat,Accessories,2,25.0,East,Small Business,Cash,50.0
TX-14715,2025-10-04,CUST-0048,Whiteboard,Office Supplies,3,79.99,East,Consumer,Cash,239.96999999999997
TX-13454,2025-01-30,CUST-0315,Gel Pens 12-Pack,Office Supplies,3,12.99,North,Small Business,Cash,38.97
TX-11505,2024-02-16,CUST-0158,Gel Pens 12-Pack,Office Supplies,5,12.99,North,Corporate,PayPal,64.95
TX-13528,2024-08-13,CUST-0038,Pro Laptop,Electronics,3,1200.0,South,Small Business,PayPal,3600.0
TX-11654,2025-08-18,CUST-0221,Smartwatch,Electronics,5,200.0,East,Corporate,Cash,1000.0
TX-12905,2025-08-23,CUST-0257,Mechanical Keyboard,Accessories,1,99.99,West,Small Business,Bank Transfer,99.99
TX-11115,2025-12-29,CUST-0204,Laptop Sleeve,Accessories,3,29.99,North,Corporate,PayPal,89.97
TX-14851,2024-10-12,CUST-0184,USB-C Multi-Hub,Accessories,3,39.99,West,Small Business,PayPal,119.97
TX-11397,2025-10-17,CUST-0155,USB-C Multi-Hub,Accessories,1,39.99,South,Small Business,Cash,39.99
TX-13001,2024-12-29,CUST-0369,Pro Laptop,Electronics,1,1200.0,West,Small Business,Bank Transfer,1200.0
TX-10031,2025-12-11,CUST-UNKNOWN,Noise-Cancelling Headphones,Electronics,2,250.0,West,Corporate,Bank Transfer,500.0
TX-10937,2025-12-31,CUST-0213,Whiteboard,Office Supplies,3,79.99,East,Small Business,Credit Card,239.96999999999997
TX-11258,2024-06-10,CUST-0016,Noise-Cancelling Headphones,Electronics,2,250.0,East,Consumer,Credit Card,500.0
TX-14145,2025-03-31,CUST-0142,Laptop Sleeve,Accessories,1,24.29,South,Consumer,PayPal,24.29
TX-11158,2025-05-15,CUST-0329,Laptop Sleeve,Accessories,2,29.99,East,Consumer,Credit Card,59.98
TX-10309,2025-12-19,CUST-0178,Laptop Sleeve,Accessories,3,29.99,North,Consumer,PayPal,89.97
TX-12974,2024-08-12,CUST-0378,Mechanical Keyboard,Accessories,2,99.99,North,Small Business,Cash,199.98
TX-14764,2024-02-08,CUST-0097,Gel Pens 12-Pack,Office Supplies,3,12.21,North,Small Business,Cash,36.63
TX-13159,2024-12-24,CUST-0146,Premium Notebook,Office Supplies,8,14.26,South,Corporate,Cash,114.08
TX-13745,2025-05-27,CUST-0174,Noise-Cancelling Headphones,Electronics,4,250.0,South,Small Business,Bank Transfer,1000.0
TX-10495,2025-05-14,CUST-0119,Noise-Cancelling Headphones,Electronics,3,230.0,South,Small Business,PayPal,690.0
TX-10205,2024-05-26,CUST-UNKNOWN,Smartwatch,Electronics,3,162.0,West,Consumer,Bank Transfer,486.0
TX-14205,2025-04-21,CUST-0356,Gel Pens 12-Pack,Office Supplies,4,12.34,West,Consumer,Bank Transfer,49.36
TX-13407,2024-10-11,CUST-0001,Whiteboard,Office Supplies,4,79.99,North,Consumer,Credit Card,319.96
TX-13885,2025-01-17,CUST-0287,Wireless Mouse,Accessories,2,49.99,East,Small Business,Cash,99.98
TX-10305,2025-02-15,CUST-0275,Laptop Sleeve,Accessories,2,28.19,West,Small Business,Bank Transfer,56.38
TX-14703,2024-07-11,CUST-0295,Premium Tablet,Electronics,1,600.0,West,Small Business,Bank Transfer,600.0
TX-12743,2025-05-29,CUST-0390,Ergonomic Chair,Office Supplies,1,245.99,South,Small Business,Cash,245.99
TX-11061,2025-08-04,CUST-0017,Premium Tablet,Electronics,7,600.0,South,Corporate,Cash,4200.0
TX-10843,2025-05-24,CUST-0069,Pro Laptop,Electronics,1,1200.0,East,Consumer,Credit Card,1200.0
TX-12753,2024-03-24,CUST-0148,Premium Notebook,Office Supplies,2,12.87,South,Small Business,Credit Card,25.74
TX-12282,2024-04-02,CUST-0267,Smartwatch,Electronics,3,168.0,West,Consumer,Cash,504.0
TX-10211,2024-07-14,CUST-0194,Laptop Sleeve,Accessories,3,25.19,South,Small Business,Credit Card,75.57000000000001
TX-14693,2024-07-24,CUST-0236,Noise-Cancelling Headphones,Electronics,4,250.0,South,Consumer,PayPal,1000.0
TX-10679,2025-06-12,CUST-0347,Premium Tablet,Electronics,2,600.0,West,Corporate,Cash,1200.0
TX-10565,2024-09-23,CUST-0080,Ergonomic Chair,Office Supplies,2,299.99,East,Corporate,PayPal,599.98
TX-12194,2025-04-13,CUST-0016,Desk Mat,Accessories,2,25.0,East,Consumer,PayPal,50.0
TX-13633,2025-08-01,CUST-0199,Laptop Sleeve,Accessories,4,29.99,West,Consumer,Credit Card,119.96
TX-10680,2025-06-18,CUST-0060,Noise-Cancelling Headphones,Electronics,1,250.0,South,Small Business,Credit Card,250.0
TX-10180,2024-10-23,CUST-0005,Whiteboard,Office Supplies,1,79.99,North,Small Business,Bank Transfer,79.99
TX-12699,2024-11-08,CUST-0024,Standing Desk,Office Supplies,3,450.0,North,Small Business,PayPal,1350.0
TX-12456,2025-01-04,CUST-0161,Smartwatch,Electronics,4,200.0,East,Consumer,Cash,800.0
TX-12348,2025-05-28,CUST-0020,USB-C Multi-Hub,Accessories,9,39.99,East,Corporate,Cash,359.91
TX-14299,2025-12-07,CUST-0340,Standing Desk,Office Supplies,2,450.0,West,Corporate,Cash,900.0
TX-10278,2024-07-30,CUST-0106,4K Monitor,Electronics,3,350.0,South,Small Business,Bank Transfer,1050.0
TX-14895,2025-12-03,CUST-0030,Premium Tablet,Electronics,3,600.0,North,Consumer,Credit Card,1800.0
TX-14403,2024-01-11,CUST-0314,Wireless Mouse,Accessories,9,49.99,North,Corporate,Bank Transfer,449.91
TX-10432,2024-09-11,CUST-0247,Gel Pens 12-Pack,Office Supplies,2,10.52,West,Small Business,Credit Card,21.04
TX-10289,2024-03-25,CUST-0191,Mechanical Keyboard,Accessories,2,99.99,East,Corporate,Cash,199.98
TX-11027,2025-09-27,CUST-0125,Pro Laptop,Electronics,1,1200.0,South,Consumer,PayPal,1200.0
TX-10535,2024-07-13,CUST-0103,Premium Tablet,Electronics,3,600.0,East,Consumer,PayPal,1800.0
TX-13480,2024-07-20,CUST-0328,Pro Laptop,Electronics,4,1200.0,North,Consumer,Bank Transfer,4800.0
TX-10188,2025-05-29,CUST-0361,Ergonomic Chair,Office Supplies,3,299.99,South,Consumer,Bank Transfer,899.97
TX-13422,2024-10-13,CUST-0201,4K Monitor,Electronics,3,308.0,East,Corporate,Cash,924.0
TX-13971,2025-05-07,CUST-0245,Noise-Cancelling Headphones,Electronics,5,250.0,West,Corporate,Credit Card,1250.0
TX-13142,2025-11-19,CUST-0076,Noise-Cancelling Headphones,Electronics,2,250.0,East,Small Business,Cash,500.0
TX-10270,2025-05-16,CUST-0148,Premium Tablet,Electronics,3,600.0,South,Small Business,Cash,1800.0
TX-14325,2024-09-19,CUST-0266,Gel Pens 12-Pack,Office Supplies,3,12.99,South,Consumer,Credit Card,38.97
TX-14110,2024-03-15,CUST-0275,Premium Tablet,Electronics,3,600.0,West,Small Business,Bank Transfer,1800.0
TX-12187,2024-10-19,CUST-0366,Premium Notebook,Office Supplies,4,15.5,West,Corporate,Cash,62.0
TX-13749,2025-05-23,CUST-0246,Ergonomic Chair,Office Supplies,2,299.99,South,Small Business,Credit Card,599.98
TX-10111,2025-01-18,CUST-0164,Noise-Cancelling Headphones,Electronics,2,202.5,East,Consumer,PayPal,405.0
TX-12610,2025-05-23,CUST-0050,Pro Laptop,Electronics,3,1104.0,West,Consumer,Bank Transfer,3312.0
TX-10220,2025-05-15,CUST-0371,Desk Mat,Accessories,9,25.0,South,Corporate,PayPal,225.0
TX-12819,2025-01-02,CUST-0263,Premium Tablet,Electronics,2,600.0,West,Consumer,Cash,1200.0
TX-10627,2025-06-26,CUST-0157,Gel Pens 12-Pack,Office Supplies,4,11.04,East,Consumer,PayPal,44.16
TX-11212,2024-12-25,CUST-0127,Ergonomic Chair,Office Supplies,2,254.99,South,Consumer,Credit Card,509.98
TX-13406,2025-07-19,CUST-0177,Premium Notebook,Office Supplies,6,15.5,West,Corporate,Credit Card,93.0
TX-14931,2025-09-28,CUST-0202,Smartwatch,Electronics,4,200.0,South,Corporate,Cash,800.0
TX-10790,2025-11-29,CUST-0178,Gel Pens 12-Pack,Office Supplies,1,12.34,North,Consumer,Bank Transfer,12.34
TX-12025,2025-05-18,CUST-0203,Mechanical Keyboard,Accessories,4,99.99,South,Small Business,Cash,399.96
TX-10461,2025-07-17,CUST-0184,Noise-Cancelling Headphones,Electronics,2,250.0,West,Small Business,PayPal,500.0
TX-14428,2025-07-26,CUST-0371,Wireless Mouse,Accessories,2,49.99,East,Corporate,PayPal,99.98
TX-10551,2025-11-26,CUST-0102,Laptop Sleeve,Accessories,2,29.99,North,Consumer,Bank Transfer,59.98
TX-12389,2025-01-25,CUST-0353,Noise-Cancelling Headphones,Electronics,7,250.0,West,Corporate,Bank Transfer,1750.0
TX-12445,2025-02-06,CUST-0190,Ergonomic Chair,Office Supplies,1,299.99,South,Consumer,PayPal,299.99
TX-10198,2025-01-21,CUST-0193,4K Monitor,Electronics,2,280.0,South,Small Business,Bank Transfer,560.0
TX-12627,2025-04-18,CUST-0212,Mechanical Keyboard,Accessories,8,99.99,North,Corporate,Bank Transfer,799.92
TX-11705,2024-09-20,CUST-0066,Whiteboard,Office Supplies,3,79.99,North,Small Business,Credit Card,239.96999999999997
TX-10402,2025-05-27,CUST-0062,Desk Mat,Accessories,10,25.0,North,Corporate,Bank Transfer,250.0
TX-14936,2025-01-21,CUST-0230,Ergonomic Chair,Office Supplies,4,299.99,North,Small Business,Cash,1199.96
TX-14411,2024-08-22,CUST-0368,Ergonomic Chair,Office Supplies,1,275.99,East,Consumer,Bank Transfer,275.99
TX-14792,2024-05-31,CUST-0372,USB-C Multi-Hub,Accessories,8,39.99,East,Corporate,PayPal,319.92
TX-14988,2025-09-09,CUST-0157,Desk Mat,Accessories,4,25.0,East,Consumer,PayPal,100.0
TX-12242,2024-03-20,CUST-0315,Smartwatch,Electronics,4,200.0,South,Small Business,Cash,800.0
TX-14919,2024-02-22,CUST-0393,Smartwatch,Electronics,7,200.0,East,Corporate,Credit Card,1400.0
TX-10650,2025-01-28,CUST-0373,Laptop Sleeve,Accessories,4,29.99,East,Corporate,Cash,119.96
TX-10708,2024-05-19,CUST-0329,Gel Pens 12-Pack,Office Supplies,4,12.99,East,Consumer,PayPal,51.96
TX-14587,2025-03-18,CUST-0106,Noise-Cancelling Headphones,Electronics,4,250.0,South,Small Business,Cash,1000.0
TX-14440,2024-06-06,CUST-0212,Premium Notebook,Office Supplies,9,15.5,North,Corporate,PayPal,139.5
TX-11912,2024-12-21,CUST-0191,Premium Notebook,Office Supplies,6,15.5,East,Corporate,PayPal,93.0
TX-13116,2025-05-16,CUST-0254,Premium Tablet,Electronics,1,600.0,North,Consumer,Cash,600.0
TX-11945,2024-04-25,CUST-0269,USB-C Multi-Hub,Accessories,10,39.99,East,Corporate,Credit Card,399.90000000000003
TX-10314,2024-09-07,CUST-0187,Standing Desk,Office Supplies,2,450.0,South,Small Business,Credit Card,900.0
TX-12815,2024-12-02,CUST-0233,Smartwatch,Electronics,3,200.0,West,Corporate,Cash,600.0
TX-14500,2024-12-15,CUST-0018,4K Monitor,Electronics,3,350.0,North,Consumer,Bank Transfer,1050.0
TX-10113,2024-01-20,CUST-0077,Laptop Sleeve,Accessories,4,29.99,South,Consumer,Credit Card,119.96
TX-10960,2025-06-24,CUST-0313,Smartwatch,Electronics,9,200.0,West,Corporate,PayPal,1800.0
TX-12952,2025-05-01,CUST-0311,Smartwatch,Electronics,2,200.0,East,Corporate,Bank Transfer,400.0
TX-12288,2024-05-03,CUST-0331,Standing Desk,Office Supplies,3,450.0,West,Corporate,Cash,1350.0
TX-13828,2024-10-09,CUST-0092,Mechanical Keyboard,Accessories,10,99.99,East,Corporate,Bank Transfer,999.9
TX-13371,2024-01-05,CUST-0083,Laptop Sleeve,Accessories,1,27.89,South,Consumer,Bank Transfer,27.89
TX-11614,2025-07-04,CUST-0068,Whiteboard,Office Supplies,1,79.99,East,Small Business,Credit Card,79.99
TX-14048,2025-05-29,CUST-0185,Ergonomic Chair,Office Supplies,3,299.99,North,Consumer,Credit Card,899.97
TX-11323,2025-08-03,CUST-0017,Noise-Cancelling Headphones,Electronics,7,250.0,South,Corporate,Cash,1750.0
TX-13464,2025-11-27,CUST-0074,Premium Tablet,Electronics,4,600.0,South,Small Business,PayPal,2400.0
TX-14554,2025-03-11,CUST-0037,Noise-Cancelling Headphones,Electronics,1,250.0,North,Small Business,Cash,250.0
TX-14421,2024-09-26,CUST-0372,4K Monitor,Electronics,10,350.0,East,Corporate,PayPal,3500.0
TX-11966,2024-11-16,CUST-0390,Pro Laptop,Electronics,1,1044.0,South,Small Business,Bank Transfer,1044.0
TX-12450,2025-04-15,CUST-0008,Mechanical Keyboard,Accessories,4,99.99,South,Consumer,Credit Card,399.96
TX-14811,2025-03-02,CUST-0213,Pro Laptop,Electronics,2,1200.0,East,Small Business,Credit Card,2400.0
TX-13377,2024-12-05,CUST-0340,Standing Desk,Office Supplies,8,450.0,West,Corporate,Credit Card,3600.0
TX-14216,2025-06-18,CUST-0226,Pro Laptop,Electronics,9,1200.0,South,Corporate,Credit Card,10800.0
TX-14901,2025-11-05,CUST-0225,Wireless Mouse,Accessories,2,49.99,West,Consumer,PayPal,99.98
TX-12617,2024-05-28,CUST-0024,Pro Laptop,Electronics,1,1200.0,North,Small Business,Bank Transfer,1200.0
TX-14030,2025-04-08,CUST-0399,Gel Pens 12-Pack,Office Supplies,1,11.82,West,Consumer,Credit Card,11.82
TX-14387,2025-02-19,CUST-0248,Laptop Sleeve,Accessories,1,29.99,South,Small Business,Cash,29.99
TX-14239,2024-06-18,CUST-0040,Noise-Cancelling Headphones,Electronics,8,250.0,West,Corporate,Credit Card,2000.0
TX-14400,2024-05-15,CUST-0387,Pro Laptop,Electronics,4,1200.0,South,Corporate,Cash,4800.0
TX-14930,2024-02-14,CUST-0152,Desk Mat,Accessories,2,25.0,South,Small Business,PayPal,50.0
TX-12287,2025-11-04,CUST-0374,Smartwatch,Electronics,2,200.0,West,Corporate,PayPal,400.0
TX-10789,2025-05-23,CUST-0078,4K Monitor,Electronics,1,350.0,East,Consumer,Bank Transfer,350.0
TX-14348,2025-07-11,CUST-0058,USB-C Multi-Hub,Accessories,2,39.99,North,Consumer,Cash,79.98
TX-11870,2024-07-16,CUST-0395,Standing Desk,Office Supplies,3,450.0,East,Consumer,Credit Card,1350.0
TX-12091,2024-12-15,CUST-0332,Noise-Cancelling Headphones,Electronics,3,250.0,South,Consumer,Cash,750.0
TX-10871,2024-10-11,CUST-0091,Wireless Mouse,Accessories,4,40.99,South,Small Business,Credit Card,163.96
TX-11738,2025-10-20,CUST-0295,Pro Laptop,Electronics,2,1200.0,West,Small Business,Bank Transfer,2400.0
TX-11360,2024-06-03,CUST-0204,Desk Mat,Accessories,10,22.75,North,Corporate,Bank Transfer,227.5
TX-14466,2025-11-18,CUST-0304,4K Monitor,Electronics,8,311.5,North,Corporate,Cash,2492.0
TX-10073,2024-12-25,CUST-0290,Desk Mat,Accessories,3,25.0,West,Corporate,PayPal,75.0
TX-12420,2025-01-31,CUST-0127,Noise-Cancelling Headphones,Electronics,3,215.0,South,Consumer,PayPal,645.0
TX-12468,2024-05-19,CUST-0038,Whiteboard,Office Supplies,3,79.99,South,Small Business,Credit Card,239.96999999999997
TX-11375,2025-10-17,CUST-0113,Mechanical Keyboard,Accessories,3,85.99,West,Small Business,Cash,257.96999999999997
TX-13053,2025-05-01,CUST-0295,USB-C Multi-Hub,Accessories,1,39.99,West,Small Business,Credit Card,39.99
TX-13039,2024-01-04,CUST-0305,Standing Desk,Office Supplies,3,450.0,North,Consumer,Bank Transfer,1350.0
TX-14601,2024-07-31,CUST-0128,Gel Pens 12-Pack,Office Supplies,10,10.52,West,Corporate,Cash,105.19999999999999
TX-14725,2024-03-07,CUST-0063,Desk Mat,Accessories,1,21.5,West,Small Business,Credit Card,21.5
TX-12275,2024-05-14,CUST-0330,Noise-Cancelling Headphones,Electronics,7,250.0,North,Corporate,Credit Card,1750.0
TX-13439,2024-06-12,CUST-0284,Noise-Cancelling Headphones,Electronics,4,250.0,South,Small Business,Credit Card,1000.0
TX-11767,2024-07-02,CUST-0093,Smartwatch,Electronics,3,162.0,East,Corporate,Bank Transfer,486.0
TX-10494,2025-11-06,CUST-0075,Desk Mat,Accessories,3,25.0,North,Small Business,Credit Card,75.0
TX-13176,2024-09-07,CUST-0329,4K Monitor,Electronics,2,315.0,East,Consumer,PayPal,630.0
TX-12220,2025-06-06,CUST-0023,Smartwatch,Electronics,6,200.0,North,Corporate,Bank Transfer,1200.0
TX-11295,2025-08-07,CUST-0200,4K Monitor,Electronics,2,350.0,South,Small Business,Credit Card,700.0
TX-11164,2025-10-30,CUST-0132,Pro Laptop,Electronics,3,1200.0,North,Corporate,Bank Transfer,3600.0
TX-12317,2024-01-09,CUST-0296,USB-C Multi-Hub,Accessories,4,39.99,South,Corporate,PayPal,159.96
TX-11773,2025-07-30,CUST-0192,Premium Tablet,Electronics,5,552.0,North,Corporate,Cash,2760.0
TX-13659,2024-09-17,CUST-0253,Standing Desk,Office Supplies,1,450.0,South,Consumer,PayPal,450.0
TX-14043,2025-05-12,CUST-0210,Laptop Sleeve,Accessories,5,28.19,South,Corporate,Bank Transfer,140.95000000000002
TX-11744,2025-07-14,CUST-0332,Gel Pens 12-Pack,Office Supplies,3,12.99,South,Consumer,PayPal,38.97
TX-10618,2024-08-27,CUST-0103,USB-C Multi-Hub,Accessories,2,37.59,East,Consumer,Credit Card,75.18
TX-11740,2025-08-10,CUST-0020,Gel Pens 12-Pack,Office Supplies,2,12.99,East,Corporate,PayPal,25.98
TX-11729,2025-09-04,CUST-0242,Smartwatch,Electronics,3,200.0,East,Consumer,Credit Card,600.0
TX-13161,2025-02-21,CUST-0195,Premium Tablet,Electronics,8,600.0,North,Corporate,Credit Card,4800.0
TX-14010,2024-08-16,CUST-0373,Wireless Mouse,Accessories,10,44.49,East,Corporate,PayPal,444.90000000000003
TX-12940,2025-01-27,CUST-0010,Noise-Cancelling Headphones,Electronics,3,250.0,South,Small Business,Cash,750.0
TX-13460,2024-11-04,CUST-0337,Ergonomic Chair,Office Supplies,2,299.99,West,Small Business,PayPal,599.98
TX-10869,2024-09-08,CUST-0159,Gel Pens 12-Pack,Office Supplies,4,12.99,North,Consumer,Cash,51.96
TX-12758,2024-05-23,CUST-0365,Ergonomic Chair,Office Supplies,4,299.99,West,Small Business,Credit Card,1199.96
TX-11042,2024-12-01,CUST-0065,Laptop Sleeve,Accessories,4,29.99,East,Small Business,PayPal,119.96
TX-13257,2025-02-12,CUST-0349,Premium Tablet,Electronics,3,600.0,East,Corporate,Credit Card,1800.0
TX-10356,2024-04-13,CUST-0296,Mechanical Keyboard,Accessories,4,81.99,South,Corporate,Cash,327.96
TX-11162,2025-07-05,CUST-0334,Premium Tablet,Electronics,1,600.0,East,Small Business,PayPal,600.0
TX-12805,2024-09-12,CUST-0152,4K Monitor,Electronics,1,350.0,South,Small Business,Cash,350.0
TX-13690,2025-04-05,CUST-0175,4K Monitor,Electronics,3,350.0,East,Consumer,PayPal,1050.0
TX-13707,2025-07-03,CUST-0301,Noise-Cancelling Headphones,Electronics,4,250.0,West,Small Business,Credit Card,1000.0
TX-13496,2024-06-19,CUST-0248,Gel Pens 12-Pack,Office Supplies,4,10.91,South,Small Business,Credit Card,43.64
