Transaction_ID,Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Customer_Segment,Payment_Method
TX-10650,2025-01-28,CUST-0373,Laptop Sleeve, accessories,4.0,29.99,East,Corporate,Cash
TX-10708,2024-05-19,CUST-0329,Gel Pens 12-Pack,Office Supplies,4.0,12.99,East,Consumer,PayPal
TX-14587,2025-03-18,CUST-0106,Noise-Cancelling Headphones,Electronics ,4.0,250.0,south,Small Business,Cash
TX-14440,2024-06-06,CUST-0212,Premium Notebook,Office Supplies,9.0,15.5, North ,Corporate,PayPal
TX-11912,2024-12-21,CUST-0191,Premium Notebook,Office Supplies,6.0,15.5,East,Corporate,PayPal
TX-13116,2025-05-16,CUST-0254,Premium Tablet,Electronics ,1.0,600.0, North ,Consumer,Cash
TX-11945,2024-04-25,CUST-0269,USB-C Multi-Hub, accessories,10.0,39.99,East,Corporate,Credit Card
TX-10314,2024-09-07,CUST-0187,Standing Desk,Office Supplies,2.0,450.0,south,Small Business,Credit Card
TX-12815,2024-12-02,CUST-0233,Smartwatch,Electronics ,3.0,200.0,West,Corporate,Cash
TX-14500,2024-12-15,CUST-0018,4K Monitor,Electronics ,3.0,350.0, North ,Consumer,Bank Transfer
TX-10113,2024-01-20,CUST-0077,Laptop Sleeve, accessories,4.0,29.99,south,Consumer,Credit Card
TX-10960,2025-06-24,CUST-0313,Smartwatch,Electronics ,9.0,200.0,West,Corporate,PayPal
TX-12952,2025-05-01,CUST-0311,Smartwatch,Electronics ,2.0,200.0,East,Corporate,Bank Transfer
TX-12288,05/03/2024,CUST-0331,Standing Desk,Office Supplies,3.0,450.0,West,Corporate,Cash
TX-13828,2024-10-09,CUST-0092,Mechanical Keyboard, accessories,10.0,99.99,East,Corporate,Bank Transfer
TX-13371,2024-01-05,CUST-0083,Laptop Sleeve, accessories,1.0,27.89,south,Consumer,Bank Transfer
TX-10486,2025-10-18,CUST-0069,USB-C Multi-Hub, accessories,4.0,39.99,East,Consumer,Cash
TX-11614,2025-07-04,CUST-0068,Whiteboard,Office Supplies,1.0,79.99,East,Small Business,Credit Card
TX-14048,2025-05-29,CUST-0185,Ergonomic Chair,Office Supplies,3.0,299.99, North ,Consumer,Credit Card
TX-11323,2025-08-03,CUST-0017,Noise-Cancelling Headphones,Electronics ,7.0,250.0,south,Corporate,Cash
TX-13464,2025-11-27,CUST-0074,Premium Tablet,Electronics ,4.0,600.0,south,Small Business,PayPal
TX-14554,2025-03-11,CUST-0037,Noise-Cancelling Headphones,Electronics ,1.0,250.0, North ,Small Business,Cash
TX-14421,2024-09-26,CUST-0372,4K Monitor,Electronics ,10.0,350.0,East,Corporate,PayPal
TX-11966,2024-11-16,CUST-0390,Pro Laptop,Electronics ,1.0,1044.0,south,Small Business,Bank Transfer
TX-12450,2025-04-15,CUST-0008,Mechanical Keyboard, accessories,4.0,99.99,south,Consumer,Credit Card
TX-14811,2025-03-02,CUST-0213,Pro Laptop,Electronics ,2.0,1200.0,East,Small Business,Credit Card
TX-13377,2024-12-05,CUST-0340,Standing Desk,Office Supplies,8.0,450.0,West,Corporate,Credit Card
TX-14216,2025-06-18,CUST-0226,Pro Laptop,Electronics ,9.0,1200.0,south,Corporate,Credit Card
TX-14901,2025-11-05,CUST-0225,Wireless Mouse, accessories,2.0,49.99,West,Consumer,PayPal
TX-12617,2024-05-28,CUST-0024,Pro Laptop,Electronics ,1.0,1200.0, North ,Small Business,Bank Transfer
TX-14030,2025-04-08,CUST-0399,Gel Pens 12-Pack,Office Supplies,1.0,11.82,West,Consumer,Credit Card
TX-14387,2025-02-19,CUST-0248,Laptop Sleeve, accessories,1.0,29.99,south,Small Business,Cash
TX-14239,2024-06-18,CUST-0040,Noise-Cancelling Headphones,Electronics ,8.0,250.0,West,Corporate,Credit Card
TX-14400,2024-05-15,CUST-0387,Pro Laptop,Electronics ,4.0,1200.0,south,Corporate,Cash
TX-14930,2024-02-14,CUST-0152,Desk Mat, accessories,2.0,25.0,south,Small Business,PayPal
TX-12287,2025-11-04,CUST-0374,Smartwatch,Electronics ,2.0,200.0,West,Corporate,PayPal
TX-13021,2024-04-05,CUST-0045,Mechanical Keyboard, accessories,8.0,99.99,East,Corporate,Credit Card
TX-10789,2025-05-23,CUST-0078,4K Monitor,Electronics ,1.0,350.0,East,Consumer,Bank Transfer
TX-14348,2025-07-11,CUST-0058,USB-C Multi-Hub, accessories,2.0,39.99, North ,Consumer,Cash
TX-11870,2024-07-16,CUST-0395,Standing Desk,Office Supplies,3.0,450.0,East,Consumer,Credit Card
TX-12091,2024-12-15,CUST-0332,Noise-Cancelling Headphones,Electronics ,3.0,250.0,south,Consumer,Cash
TX-10871,2024-10-11,CUST-0091,Wireless Mouse, accessories,4.0,40.99,south,Small Business,Credit Card
TX-11738,2025-10-20,CUST-0295,Pro Laptop,Electronics ,2.0,1200.0,West,Small Business,Bank Transfer
TX-11360,2024-06-03,CUST-0204,Desk Mat, accessories,10.0,22.75, North ,Corporate,Bank Transfer
TX-14466,2025-11-18,CUST-0304,4K Monitor,Electronics ,8.0,311.5, North ,Corporate,Cash
TX-10073,2024-12-25,CUST-0290,Desk Mat, accessories,3.0,25.0,West,Corporate,PayPal
TX-12420,2025-01-31,CUST-0127,Noise-Cancelling Headphones,Electronics ,3.0,215.0,,Consumer,PayPal
TX-12468,2024-05-19,CUST-0038,Whiteboard,Office Supplies,3.0,79.99,south,Small Business,Credit Card
TX-11375,2025-10-17,CUST-0113,Mechanical Keyboard, accessories,3.0,85.99,West,Small Business,Cash
TX-13053,2025-05-01,CUST-0295,USB-C Multi-Hub, accessories,1.0,39.99,West,Small Business,Credit Card
TX-13039,2024-01-04,CUST-0305,Standing Desk,Office Supplies,3.0,450.0, North ,Consumer,Bank Transfer
TX-14601,2024-07-31,CUST-0128,Gel Pens 12-Pack,Office Supplies,10.0,10.52,West,Corporate,Cash
TX-14725,2024-03-07,CUST-0063,Desk Mat, accessories,1.0,21.5,West,Small Business,Credit Card
TX-12275,2024-05-14,CUST-0330,Noise-Cancelling Headphones,Electronics ,7.0,250.0, North ,Corporate,Credit Card
TX-13439,2024-06-12,CUST-0284,Noise-Cancelling Headphones,Electronics ,4.0,250.0,south,Small Business,Credit Card
TX-11767,2024-07-02,CUST-0093,Smartwatch,Electronics ,3.0,162.0,East,Corporate,Bank Transfer
TX-10494,2025-11-06,CUST-0075,Desk Mat, accessories,3.0,25.0, North ,Small Business,Credit Card
TX-13176,09/07/2024,CUST-0329,4K Monitor,Electronics ,2.0,315.0,East,Consumer,PayPal
TX-12220,2025-06-06,CUST-0023,Smartwatch,Electronics ,6.0,200.0, North ,Corporate,Bank Transfer
TX-11295,2025-08-07,CUST-0200,4K Monitor,Electronics ,2.0,350.0,south,Small Business,Credit Card
TX-11164,2025-10-30,CUST-0132,Pro Laptop,Electronics ,3.0,1200.0, North ,Corporate,Bank Transfer
TX-12317,2024-01-09,CUST-0296,USB-C Multi-Hub, accessories,4.0,39.99,south,Corporate,PayPal
TX-11773,2025-07-30,CUST-0192,Premium Tablet,Electronics ,5.0,552.0, North ,Corporate,Cash
TX-13659,2024-09-17,CUST-0253,Standing Desk,Office Supplies,1.0,450.0,south,Consumer,PayPal
TX-14043,2025-05-12,CUST-0210,Laptop Sleeve, accessories,5.0,28.19,,Corporate,Bank Transfer
TX-11744,2025-07-14,CUST-0332,Gel Pens 12-Pack,Office Supplies,3.0,12.99,south,Consumer,PayPal
TX-10618,2024-08-27,CUST-0103,USB-C Multi-Hub, accessories,2.0,37.59,East,Consumer,Credit Card
TX-11740,2025-08-10,CUST-0020,Gel Pens 12-Pack,Office Supplies,2.0,12.99,East,Corporate,PayPal
TX-11729,2025-09-04,CUST-0242,Smartwatch,Electronics ,3.0,200.0,East,Consumer,Credit Card
TX-13161,2025-02-21,CUST-0195,Premium Tablet,Electronics ,8.0,600.0, North ,Corporate,Credit Card
TX-14010,2024-08-16,CUST-0373,Wireless Mouse, accessories,10.0,44.49,East,Corporate,PayPal
TX-12940,2025-01-27,CUST-0010,Noise-Cancelling Headphones,Electronics ,3.0,250.0,south,Small Business,Cash
TX-13460,11/04/2024,CUST-0337,Ergonomic Chair,Office Supplies,2.0,299.99,West,Small Business,PayPal
TX-10869,2024-09-08,CUST-0159,Gel Pens 12-Pack,Office Supplies,4.0,12.99, North ,Consumer,Cash
TX-12758,2024-05-23,CUST-0365,Ergonomic Chair,Office Supplies,4.0,299.99,West,Small Business,Credit Card
TX-11042,2024-12-01,CUST-0065,Laptop Sleeve, accessories,4.0,29.99,East,Small Business,PayPal
TX-13257,2025-02-12,CUST-0349,Premium Tablet,Electronics ,3.0,600.0,East,Corporate,Credit Card
TX-10356,2024-04-13,CUST-0296,Mechanical Keyboard, accessories,4.0,81.99,south,Corporate,Cash
TX-11162,2025-07-05,CUST-0334,Premium Tablet,Electronics ,1.0,600.0,East,Small Business,PayPal
TX-12805,2024-09-12,CUST-0152,4K Monitor,Electronics ,1.0,350.0,south,Small Business,Cash
TX-13690,2025-04-05,CUST-0175,4K Monitor,Electronics ,3.0,350.0,East,Consumer,PayPal
TX-13707,2025-07-03,CUST-0301,Noise-Cancelling Headphones,Electronics ,4.0,250.0,West,Small Business,Credit Card
TX-13496,2024-06-19,CUST-0248,Gel Pens 12-Pack,Office Supplies,4.0,10.91,south,Small Business,Credit Card
TX-11807,2025-12-01,,Wireless Mouse, accessories,4.0,49.99,East,Consumer,Credit Card
TX-13731,2025-03-16,CUST-0324,Wireless Mouse, accessories,1.0,49.99, North ,Small Business,Bank Transfer
TX-13693,2024-11-26,CUST-0241,Premium Notebook,Office Supplies,2.0,15.5, North ,Corporate,Bank Transfer
TX-13918,2025-03-05,CUST-0089,Pro Laptop,Electronics ,8.0,1200.0,south,Corporate,PayPal
TX-12890,2024-01-26,CUST-0055,Wireless Mouse, accessories,7.0,43.99,West,Corporate,PayPal
TX-10332,2025-12-03,CUST-0331,4K Monitor,Electronics ,6.0,329.0,West,Corporate,Credit Card
TX-14394,2025-12-24,CUST-0121,Whiteboard,Office Supplies,3.0,79.99,West,Consumer,PayPal
TX-12776,2025-12-01,CUST-0084,Pro Laptop,Electronics ,4.0,1200.0,south,Small Business,Bank Transfer
TX-12342,2025-03-26,CUST-0131,Gel Pens 12-Pack,Office Supplies,8.0,11.17,south,Corporate,PayPal
TX-13721,2025-02-05,CUST-0228,USB-C Multi-Hub, accessories,1.0,39.99,East,Small Business,Cash
TX-13048,2024-11-11,CUST-0358,Whiteboard,Office Supplies,150.0,79.99,East,Corporate,Credit Card
TX-11116,2024-06-18,CUST-0219,Premium Notebook,Office Supplies,4.0,15.5, North ,Small Business,Bank Transfer
TX-14255,2025-06-24,CUST-0147,Gel Pens 12-Pack,Office Supplies,2.0,12.99, North ,Small Business,Cash
TX-13606,2025-02-13,CUST-0232,Ergonomic Chair,Office Supplies,2.0,299.99,East,Small Business,Credit Card
TX-12554,2024-11-14,CUST-0365,4K Monitor,Electronics ,4.0,350.0,West,Small Business,Bank Transfer
TX-12653,2025-09-30,CUST-0120,Premium Tablet,Electronics ,1.0,600.0,West,Consumer,PayPal
TX-13313,2024-01-16,CUST-0249,Wireless Mouse, accessories,10.0,42.99, North ,Corporate,Cash
TX-13403,2025-05-24,CUST-0287,Wireless Mouse, accessories,2.0,49.99,East,Small Business,Cash
TX-10445,2025-03-19,CUST-0300,Whiteboard,Office Supplies,2.0,79.99,East,Small Business,PayPal
TX-12276,2024-11-27,CUST-0018,Mechanical Keyboard, accessories,4.0,99.99, North ,Consumer,PayPal
TX-10452,2025-03-08,CUST-0268,Pro Laptop,Electronics ,4.0,1128.0,West,Small Business,PayPal
TX-11593,2025-04-16,CUST-0188,4K Monitor,Electronics ,7.0,350.0, North ,Corporate,Bank Transfer
TX-14460,2024-05-14,CUST-0279,Gel Pens 12-Pack,Office Supplies,2.0,12.99,East,Corporate,Credit Card
TX-12997,2025-10-06,CUST-0129,Ergonomic Chair,Office Supplies,2.0,299.99,West,Consumer,Credit Card
TX-10014,2025-02-17,CUST-0264,4K Monitor,Electronics ,4.0,304.5,south,Small Business,Cash
TX-12663,2025-07-13,CUST-0398,Smartwatch,Electronics ,,200.0, North ,Corporate,Bank Transfer
TX-10945,2024-04-13,CUST-0253,Standing Desk,Office Supplies,2.0,450.0,south,Consumer,Credit Card
TX-10247,2025-02-11,CUST-0164,Gel Pens 12-Pack,Office Supplies,2.0,12.99,East,Consumer,Bank Transfer
TX-13265,2024-04-13,CUST-0337,Pro Laptop,Electronics ,3.0,1200.0,West,Small Business,Bank Transfer
TX-10360,2025-02-23,CUST-0370,Laptop Sleeve, accessories,6.0,29.99,south,Corporate,Bank Transfer
TX-14683,2024-07-11,CUST-0096,4K Monitor,Electronics ,10.0,350.0, North ,Corporate,Cash
TX-14176,2024-10-18,CUST-0080,Whiteboard,Office Supplies,2.0,74.39,East,Corporate,PayPal
TX-13725,2025-05-01,CUST-0145,Noise-Cancelling Headphones,Electronics ,2.0,250.0, North ,Small Business,Credit Card
TX-14633,2025-06-03,CUST-0388,Mechanical Keyboard, accessories,2.0,99.99, North ,Consumer,Cash
TX-14210,2024-01-02,CUST-0175,Smartwatch,Electronics ,1.0,178.0,East,Consumer,Cash
TX-14072,2025-01-30,CUST-0368,4K Monitor,Electronics ,4.0,350.0,East,Consumer,Cash
TX-12622,2024-02-04,CUST-0170,Pro Laptop,Electronics ,4.0,1200.0,East,Consumer,PayPal
TX-13542,2025-01-13,CUST-0380,Wireless Mouse, accessories,3.0,49.99,south,Small Business,Credit Card
TX-11595,2025-04-02,CUST-0167,Ergonomic Chair,Office Supplies,1.0,299.99, North ,Small Business,Bank Transfer
TX-14914,2024-12-17,CUST-0035,Premium Notebook,Office Supplies,4.0,14.72,south,Small Business,PayPal
TX-12894,2025-06-05,CUST-0201,Gel Pens 12-Pack,Office Supplies,7.0,12.99,East,Corporate,Cash
TX-10490,2025-07-18,CUST-0134,Laptop Sleeve, accessories,9.0,29.99,East,Corporate,PayPal
TX-10862,2024-11-05,CUST-0154,Whiteboard,Office Supplies,7.0,79.99,East,Corporate,PayPal
TX-12232,2025-04-03,CUST-0054,USB-C Multi-Hub, accessories,,39.99,West,Small Business,PayPal
TX-12304,2024-11-05,CUST-0331,4K Monitor,Electronics ,7.0,350.0,West,Corporate,Credit Card
TX-12458,2024-07-08,CUST-0039,4K Monitor,Electronics ,2.0,294.0,south,Consumer,Bank Transfer
TX-12481,2024-09-04,CUST-0173,Smartwatch,Electronics ,1.0,200.0,East,Small Business,Cash
TX-11662,2024-06-24,CUST-0081,Mechanical Keyboard, accessories,3.0,99.99, North ,Consumer,Cash
TX-10506,2024-08-09,CUST-0230,Desk Mat, accessories,4.0,25.0, North ,Small Business,PayPal
TX-14064,2024-07-25,CUST-0019,Whiteboard,Office Supplies,1.0,79.99,West,Consumer,Credit Card
TX-13126,2024-12-18,CUST-0380,Pro Laptop,Electronics ,3.0,1200.0,south,Small Business,Cash
TX-14105,2024-01-26,CUST-0165,Desk Mat, accessories,4.0,25.0,West,Small Business,Credit Card
TX-11222,2025-06-09,CUST-0039,Smartwatch,Electronics ,4.0,200.0,south,Consumer,Cash
TX-11113,2025-10-08,CUST-0015,Mechanical Keyboard, accessories,6.0,99.99,West,Corporate,Cash
TX-12145,2025-07-19,CUST-0321,Ergonomic Chair,Office Supplies,4.0,299.99, North ,Small Business,PayPal
TX-13473,2024-02-23,CUST-0059,Premium Tablet,Electronics ,3.0,600.0,south,Small Business,Bank Transfer
TX-13012,2024-03-23,CUST-0201,4K Monitor,Electronics ,4.0,315.0,East,Corporate,PayPal
TX-14699,2024-05-27,CUST-0233,USB-C Multi-Hub, accessories,3.0,32.39,West,Corporate,Credit Card
TX-10433,2025-06-01,CUST-0254,Pro Laptop,Electronics ,4.0,1200.0, North ,Consumer,Bank Transfer
TX-12095,2024-03-02,CUST-0269,Standing Desk,Office Supplies,8.0,450.0,East,Corporate,Credit Card
TX-13418,2024-10-15,CUST-0300,Smartwatch,Electronics ,2.0,200.0,East,Small Business,Cash
TX-12877,2024-06-04,CUST-0071,Mechanical Keyboard, accessories,10.0,99.99,south,Corporate,Cash
TX-12121,11/02/2024,CUST-0353,Premium Tablet,Electronics ,9.0,534.0,West,Corporate,Cash
TX-13967,2025-12-28,CUST-0094,Premium Notebook,Office Supplies,1.0,15.5,West,Consumer,Bank Transfer
TX-13209,2025-07-13,CUST-0030,Whiteboard,Office Supplies,3.0,79.99, North ,Consumer,Credit Card
TX-13724,2024-09-16,CUST-0015,Smartwatch,Electronics ,8.0,200.0,West,Corporate,Cash
TX-13849,2025-03-24,CUST-0384,Smartwatch,Electronics ,9.0,200.0,south,Corporate,Bank Transfer
TX-13181,2025-12-27,CUST-0174,Mechanical Keyboard, accessories,1.0,99.99,south,Small Business,PayPal
TX-11102,2025-03-12,CUST-0372,Premium Notebook,Office Supplies,4.0,15.5,East,Corporate,PayPal
TX-11482,2025-06-21,CUST-0219,Premium Notebook,Office Supplies,4.0,15.5, North ,Small Business,Bank Transfer
TX-11491,2024-08-15,CUST-0373,Noise-Cancelling Headphones,Electronics ,4.0,250.0,East,Corporate,Bank Transfer
TX-12168,2024-08-01,CUST-0014,4K Monitor,Electronics ,1.0,350.0,south,Small Business,Bank Transfer
TX-13897,2025-12-17,CUST-0177,Whiteboard,Office Supplies,9.0,79.99,West,Corporate,Credit Card
TX-10156,2025-03-17,CUST-0069,Premium Notebook,Office Supplies,4.0,14.57,East,Consumer,Bank Transfer
TX-13022,2025-03-05,CUST-0011,Mechanical Keyboard, accessories,4.0,99.99,West,Consumer,Cash
TX-14729,2025-11-15,CUST-0239,Gel Pens 12-Pack,Office Supplies,1.0,12.99,south,Small Business,Credit Card
TX-10615,2024-11-27,CUST-0295,Pro Laptop,Electronics ,4.0,1200.0,West,Small Business,Cash
TX-10643,2024-02-13,CUST-0126,Laptop Sleeve, accessories,4.0,29.99, North ,Consumer,Credit Card
TX-14646,2024-12-10,CUST-0187,Standing Desk,Office Supplies,1.0,450.0,south,Small Business,Cash
TX-12715,2024-03-05,CUST-0271,Premium Notebook,Office Supplies,1.0,15.5,West,Consumer,Cash
TX-11068,2025-03-18,CUST-0364,Desk Mat, accessories,2.0,25.0,south,Small Business,Bank Transfer
TX-13580,2025-03-03,CUST-0070,Standing Desk,Office Supplies,10.0,450.0,East,Corporate,Credit Card
TX-12858,2024-02-21,CUST-0207,Laptop Sleeve, accessories,5.0,29.99,West,Corporate,Cash
TX-14265,2025-11-27,CUST-0174,Pro Laptop,Electronics ,2.0,1200.0,south,Small Business,Cash
TX-14471,2024-09-28,CUST-0027,Smartwatch,Electronics ,1.0,200.0,south,Small Business,Cash
TX-10330,2024-06-27,CUST-0016,Gel Pens 12-Pack,Office Supplies,2.0,12.99,East,Consumer,Credit Card
TX-12813,2025-12-12,CUST-0338,Wireless Mouse, accessories,2.0,49.99,East,Consumer,PayPal
TX-12685,2024-04-29,CUST-0037,Gel Pens 12-Pack,Office Supplies,2.0,11.69, North ,Small Business,Credit Card
TX-12222,2024-04-20,CUST-0238,Desk Mat, accessories,2.0,20.5,West,Small Business,PayPal
TX-10622,2025-11-10,CUST-0131,Pro Laptop,Electronics ,6.0,1200.0,south,Corporate,PayPal
TX-13809,2024-07-15,CUST-0020,Noise-Cancelling Headphones,Electronics ,9.0,227.5,East,Corporate,PayPal
TX-12357,2025-07-12,CUST-0043,Noise-Cancelling Headphones,Electronics ,4.0,250.0,East,Consumer,PayPal
TX-13469,2025-07-10,CUST-0105,Premium Tablet,Electronics ,4.0,600.0,West,Consumer,Cash
TX-12943,2025-04-19,CUST-0197,Gel Pens 12-Pack,Office Supplies,2.0,12.99,south,Consumer,Cash
TX-12099,2025-03-24,CUST-0069,Premium Tablet,Electronics ,4.0,600.0,East,Consumer,Cash
TX-13882,2024-03-26,CUST-0206,Noise-Cancelling Headphones,Electronics ,2.0,250.0,,Consumer,Credit Card
TX-12749,2024-07-01,CUST-0095,Pro Laptop,Electronics ,1.0,1200.0,south,Consumer,Bank Transfer
TX-10755,2024-02-11,CUST-0324,Desk Mat, accessories,2.0,25.0, North ,Small Business,Credit Card
TX-10518,2025-05-10,,USB-C Multi-Hub, accessories,8.0,39.99, North ,Corporate,PayPal
TX-13857,2025-09-10,CUST-0240,Standing Desk,Office Supplies,9.0,450.0,East,Corporate,Bank Transfer
TX-10032,2025-03-17,CUST-0075,4K Monitor,Electronics ,4.0,329.0, North ,Small Business,PayPal
TX-13192,2025-01-05,CUST-0194,Noise-Cancelling Headphones,Electronics ,3.0,250.0,south,Small Business,PayPal
TX-11157,2025-10-27,CUST-0324,Desk Mat, accessories,3.0,23.5, North ,Small Business,Credit Card
TX-10744,2025-01-02,CUST-0250,Smartwatch,Electronics ,2.0,190.0,East,Consumer,PayPal
TX-11436,2024-01-16,CUST-0369,Pro Laptop,Electronics ,1.0,1104.0,West,Small Business,Credit Card
TX-14991,2025-09-12,CUST-0025,Pro Laptop,Electronics ,2.0,1200.0,East,Small Business,Cash
TX-14600,2025-01-07,CUST-0307,Laptop Sleeve, accessories,3.0,29.99,West,Consumer,Credit Card
TX-12629,2024-10-15,CUST-0223,Noise-Cancelling Headphones,Electronics ,7.0,250.0,south,Corporate,Bank Transfer
TX-10783,2025-10-25,CUST-0364,Premium Tablet,Electronics ,3.0,600.0,south,Small Business,PayPal
TX-11815,2025-12-30,CUST-0374,Laptop Sleeve, accessories,7.0,29.99,,Corporate,Cash
TX-13075,02/15/2025,CUST-0085,Desk Mat, accessories,2.0,25.0, North ,Consumer,Bank Transfer
TX-10229,2025-10-27,CUST-0048,Gel Pens 12-Pack,Office Supplies,4.0,12.34,East,Consumer,Cash
TX-10857,2025-05-15,CUST-0052,Mechanical Keyboard, accessories,3.0,99.99,south,Small Business,Cash
TX-11532,2024-07-23,CUST-0356,4K Monitor,Electronics ,4.0,301.0,West,Consumer,Bank Transfer
TX-12394,2024-02-27,CUST-0195,Ergonomic Chair,Office Supplies,2.0,299.99, North ,Corporate,Credit Card
TX-10408,2025-06-27,CUST-0098,Pro Laptop,Electronics ,2.0,1200.0,south,Small Business,PayPal
TX-10170,2024-07-15,CUST-0127,Whiteboard,Office Supplies,3.0,79.99,south,Consumer,PayPal
TX-10540,2024-02-03,CUST-0202,Mechanical Keyboard, accessories,9.0,99.99,south,Corporate,Credit Card
TX-13299,2024-05-11,CUST-0035,Laptop Sleeve, accessories,3.0,29.99,south,Small Business,Cash
TX-14181,05/31/2024,CUST-0245,Wireless Mouse, accessories,8.0,41.99,West,Corporate,Bank Transfer
TX-12603,2025-06-04,CUST-0147,Desk Mat, accessories,2.0,25.0, North ,Small Business,Cash
TX-10613,2025-12-15,CUST-0247,Mechanical Keyboard, accessories,4.0,99.99,West,Small Business,Cash
TX-11526,2024-04-26,CUST-0020,Gel Pens 12-Pack,Office Supplies,4.0,10.65,East,Corporate,Cash
TX-14874,2024-04-14,CUST-0206,Laptop Sleeve, accessories,2.0,29.99,south,Consumer,Credit Card
TX-13488,2024-09-09,CUST-0187,Premium Tablet,Electronics ,2.0,534.0,south,Small Business,Bank Transfer
TX-11161,2025-07-04,CUST-0095,Ergonomic Chair,Office Supplies,4.0,245.99,south,Consumer,Cash
TX-14373,2024-09-02,CUST-0021,Whiteboard,Office Supplies,3.0,64.79,East,Consumer,Bank Transfer
TX-12561,2024-09-02,CUST-0224,Whiteboard,Office Supplies,4.0,79.99, North ,Small Business,Bank Transfer
TX-12833,2024-08-08,CUST-0026,Ergonomic Chair,Office Supplies,2.0,299.99,East,Small Business,Cash
TX-13691,2025-07-26,CUST-0268,USB-C Multi-Hub, accessories,3.0,39.99,West,Small Business,Cash
TX-11489,2024-10-29,CUST-0367,Wireless Mouse, accessories,4.0,49.99, North ,Consumer,Cash
TX-12229,2025-02-18,CUST-0266,Pro Laptop,Electronics ,3.0,1200.0,,Consumer,Credit Card
TX-10564,2025-05-08,CUST-0277,Pro Laptop,Electronics ,4.0,1200.0,West,Consumer,Bank Transfer
TX-13624,2024-09-03,CUST-0300,Gel Pens 12-Pack,Office Supplies,1.0,12.99,East,Small Business,PayPal
TX-14273,2024-10-02,CUST-0041,Wireless Mouse, accessories,4.0,49.99,East,Small Business,PayPal
TX-11839,2024-11-22,CUST-0059,Premium Tablet,Electronics ,1.0,534.0,south,Small Business,PayPal
TX-11507,2024-01-22,CUST-0195,Noise-Cancelling Headphones,Electronics ,7.0,250.0, North ,Corporate,Credit Card
TX-13548,2025-04-19,CUST-0321,Pro Laptop,Electronics ,2.0,1116.0, North ,Small Business,PayPal
TX-11434,2025-09-22,CUST-0189,Standing Desk,Office Supplies,7.0,450.0,south,Corporate,Cash
TX-14958,2024-03-22,CUST-0184,Gel Pens 12-Pack,Office Supplies,3.0,12.99,West,Small Business,Credit Card
